x [nm],y [nm],z [nm],sigmax [nm],sigmay [nm],sigmaz [nm],frame
16584.248873374116,8663.643391856762,-500.772459153095,145.326093994562,145.326093994562,604.154734055273,4036.0
15767.303297611716,9506.88955778091,143.250098972636,113.332508964286,113.332508964286,95.4476161458391,4036.0
16237.137586483115,10244.767794699392,154.943916917915,106.694912644617,106.694912644617,242.77408756213,4036.0
13565.153961015916,10982.074978352892,391.95703638366,128.530834828762,128.530834828762,297.390464358665,4036.0
15441.119508797618,11670.16572282729,619.490360422083,133.953978227324,133.953978227324,248.398327436909,4036.0
11094.918248600516,12412.99364198479,62.545660591464,160.483434815134,160.483434815134,277.027985411967,4036.0
14095.056894577816,12949.213972257692,502.422051716303,143.239794062131,143.239794062131,298.238846388226,4036.0
16543.014684184716,9448.82203423376,706.957542359186,126.537376816062,126.537376816062,373.51400505795,4036.0
13056.483241884816,12186.83007346039,840.960745290192,137.699584920925,137.699584920925,375.296374938857,4036.0
12040.805661793716,11642.751794898091,585.073272142018,133.448661712353,133.448661712353,79.6250918949928,4036.0
14838.425218698269,7015.029476863954,495.158717010485,147.317790727467,147.317790727467,364.671547756345,4037.0
16059.58356964797,7965.386501569974,43.1410228828061,124.456905618333,124.456905618333,243.99203244958,4037.0
15058.94431316937,9698.312756191572,471.981413852494,131.394250143919,131.394250143919,297.4367392754,4037.0
16259.466331962469,10204.064380801434,102.544186207311,115.420884516165,115.420884516165,235.569122383987,4037.0
14107.95353617997,10289.976520308534,109.995530267,121.949269121859,121.949269121859,111.5328411987,4037.0
13627.715736821568,10995.957539738834,416.342214941581,135.107337550192,135.107337550192,286.035112876524,4037.0
12287.848102175967,11523.173010894634,314.851832179686,238.124676973131,238.124676973131,587.677660286582,4037.0
15754.71201144757,11983.011114603234,-31.0412765754577,121.427154104368,121.427154104368,274.309229460734,4037.0
11273.350714658269,12511.873137508834,141.568531453675,112.623852780596,112.623852780596,91.7147382146622,4037.0
14936.93031622947,12742.902699559334,59.4016372069145,167.274484846792,167.274484846792,202.744766715572,4037.0
14118.93359670357,12933.053614936434,571.123635345658,124.837039782247,124.837039782247,313.088579548166,4037.0
11930.72956672517,13135.759483247832,31.0532083396156,107.635155726771,107.635155726771,287.164794415886,4037.0
13654.607820618769,13317.811449359337,139.4711524144,134.172862336497,134.172862336497,96.2400362600129,4037.0
12892.34476325307,13609.097791234934,-200.456709370528,120.38574599723,120.38574599723,511.042430546758,4037.0
16455.79340341697,9555.171826425303,595.96676377011,118.082560245419,118.082560245419,245.41155743076,4037.0
12360.99993687404,11583.57471915388,337.908733095888,156.24550351345,156.24550351345,314.359361005613,4038.0
16130.864630598047,8250.456908588352,-173.401903412668,123.537452714716,123.537452714716,407.821471153337,4039.0
15769.103877464247,9523.725769321862,116.198086008215,130.224282701289,130.224282701289,182.854907134659,4039.0
13378.538454546248,10643.877016740242,183.85446368972,162.18227449546,162.18227449546,221.378909647321,4039.0
15762.830981029949,11967.854585280942,145.264761965592,123.091841693411,123.091841693411,98.8219856443305,4039.0
14193.888270902848,13041.02202182854,611.583501909714,224.523350473917,224.523350473917,581.995215819889,4039.0
16252.62286177552,8325.276463461634,8.41434245978439,230.764197795024,230.764197795024,414.033904178181,4040.0
16427.49739996992,9561.622661315454,507.849648794703,169.653679691744,169.653679691744,494.135160816056,4040.0
12654.83481199012,11500.571228702736,63.5656715921577,150.202933478794,150.202933478794,187.283519138742,4040.0
15060.45412290342,11547.478388150834,65.0131962765668,161.046433838045,161.046433838045,193.040366154905,4040.0
11644.77975339462,12185.062286715936,530.072240193758,129.204856973227,129.204856973227,232.412359028541,4040.0
14851.774196060122,7103.864278583725,500.399781056497,129.646295243061,129.646295243061,242.289631920954,4040.0
14763.40264824002,9299.697760503424,642.022296550829,138.007791375264,138.007791375264,294.894471733637,4040.0
14855.290967527482,7008.433964821713,550.416803949504,130.771050062381,130.771050062381,244.59065718051,4041.0
15433.762227610285,7391.852126656443,227.869610761295,110.944101041058,110.944101041058,179.960293108348,4041.0
16137.629437935282,8240.358475458674,-308.537914859427,118.146428620651,118.146428620651,447.360035870715,4041.0
16364.057611588283,9713.980566866465,269.414952267702,190.363440078002,190.363440078002,386.569815634187,4041.0
13305.426205803684,11187.868267906872,-1574.18173415856,139.642147839495,139.642147839495,577.935563301991,4041.0
11678.009095146384,12105.107824736371,498.13233656764,198.320323711744,198.320323711744,518.902717205436,4041.0
14112.079118075202,12934.851015510503,470.658501137542,124.36608438407,124.36608438407,301.488928975321,4040.5
12618.993752797984,13313.587388224172,109.959345019412,137.041900428666,137.041900428666,195.537320441059,4041.0
13695.894920192684,10657.722721607572,573.42598240181,128.154284371972,128.154284371972,269.825972029807,4041.0
15445.113630085658,7394.747761173482,235.779812549747,105.871393108507,105.871393108507,258.76471832343,4042.0
16510.852983318855,8500.909600622512,51.8558248273209,121.66239558189,121.66239558189,294.354750369208,4042.0
16363.230063139556,9705.74356817374,345.084769726516,222.12100751195,222.12100751195,464.644155217105,4042.0
13808.87926168126,10325.156719433671,126.75600436249,137.120169611111,137.120169611111,330.376693016304,4042.0
13299.926186640958,11167.137589066971,-257.108552033257,105.924942833466,105.924942833466,370.538381735677,4042.0
12575.42396664336,13102.641532154272,8.00817753618821,132.868630496227,132.868630496227,273.075547442648,4042.0
16512.445796698466,8543.023173364194,120.679129101862,146.698359660042,146.698359660042,250.513340650673,4043.0
16377.718968646072,9872.726331218855,211.851781052343,122.825505840123,122.825505840123,264.857831964945,4043.0
13109.37879042227,11208.250813160545,166.015040762271,202.327662209661,202.327662209661,92.9501581379406,4043.0
16466.96348014214,8587.588295797748,82.413113813855,140.114006111601,140.114006111601,300.929255001366,4044.0
16390.13063851854,9820.620711545938,269.589044279497,127.275489998868,127.275489998868,269.427724275494,4044.0
14168.546954259142,13142.163307905708,628.984416297223,133.428335987738,133.428335987738,285.570497595256,4044.0
15755.567551761598,7569.439167082332,131.067696700706,127.669228680945,127.669228680945,317.657880734003,4045.0
16362.007709405398,8653.414933409073,-337.452794084112,151.16513802859,151.16513802859,516.977654029637,4045.0
16400.8634855892,9807.492579133002,248.413891821054,132.81850626501,132.81850626501,299.58886922687,4045.0
13012.1184231258,10773.999680246772,161.218156082903,199.430065993198,199.430065993198,480.412130173449,4045.0
16150.248690001366,7915.907389749635,161.056211044418,126.027056513645,126.027056513645,300.444224172434,4046.0
16322.071245229468,9772.612591405254,277.835229736846,124.058798468517,124.058798468517,245.857401832082,4046.0
12979.389254892369,10723.058289313654,214.65580477777,124.531274695485,124.531274695485,279.054186950141,4046.0
14170.431241852068,10805.243376408169,662.020483950685,155.123128922095,155.123128922095,367.058627514095,4047.0
12927.101439883569,10729.118407065367,168.228878192765,109.084238611553,109.084238611553,298.759929301921,4047.0
13620.742291954268,13534.64103501977,-390.272291039125,219.41422641336,219.41422641336,702.268368674997,4047.0
16244.465464436467,9820.548834851168,694.440754618432,141.40338537682,141.40338537682,399.979538654174,4047.0
14169.379902251569,10807.714590995069,649.889433460864,146.14490646718,146.14490646718,343.113603912237,4047.0
14468.820213196726,11102.773039229329,-364.699925127528,160.803799330127,160.803799330127,418.458786364272,4048.0
13897.235469821926,13161.049252140829,79.7963392372594,123.772543906107,123.772543906107,136.435528708355,4048.0
12145.642365291424,13419.25148189563,170.389502283584,177.180747848975,177.180747848975,109.745518548032,4048.0
16229.542083804428,9798.18178088121,739.00902428653,131.26555913484,131.26555913484,336.836556097137,4048.0
16545.80812022817,8529.793182891692,211.327304828101,137.852076657356,137.852076657356,256.810922706502,4049.0
15367.004689826066,9413.746899821545,363.933596160733,137.766667168978,137.766667168978,299.063240073398,4049.0
15358.611780863965,12176.813861285753,-2076.86040107023,97.7901449313137,97.7901449313137,705.520153299454,4049.0
13872.520686426164,13290.424252324852,441.983371868632,118.868431312001,118.868431312001,339.361078341537,4049.0
15914.310626290066,7963.691512702262,509.248349978363,159.332699250609,159.332699250609,270.568836433538,4049.0
16217.812819093366,9810.959931118405,614.118807722298,123.90523582865,123.90523582865,277.337674900432,4049.0
15746.504732175114,10319.351959336847,132.068603789169,139.434289663613,139.434289663613,91.7338811423704,4050.0
15760.108382835411,11435.655501284147,117.964550393469,136.896811800331,136.896811800331,147.097365424681,4050.0
12623.874190447214,11936.866500305348,128.629588944049,166.429027743066,166.429027743066,89.8169861660113,4050.0
15693.19456990789,10234.794169681634,173.613901251861,137.229929997136,137.229929997136,86.1748718714551,4051.0
15454.65165194049,12042.840905706636,-187.821180249477,185.278678546055,185.278678546055,490.248175319134,4051.0
11959.87757130889,13691.876279795935,463.274683109814,216.279555143744,216.279555143744,460.979686348464,4051.0
15237.39256683322,7440.382527577694,139.491468496661,131.980556097653,131.980556097653,388.175043064111,4052.0
15475.946347654624,10652.102063226826,-718.188627978421,112.199701783163,112.199701783163,542.014555795921,4052.0
14773.785154026022,11330.459163246824,95.9930740929697,106.461604896285,106.461604896285,101.345239958663,4052.0
11995.943675222225,11506.615860200423,109.418921502573,128.71947388831,128.71947388831,308.137017830421,4052.0
13423.195488864822,12474.299666564126,90.2015215043136,151.83721029953,151.83721029953,92.2631218132582,4052.0
12836.523900114422,12879.464872683926,150.196303160624,124.872787997439,124.872787997439,85.6890902511241,4052.0
15231.584447588732,7436.374984459783,203.516813808971,116.661861668617,116.661861668617,270.814065061661,4053.0
13236.659832639132,11089.103905626933,-221.632277032017,89.0040362858403,89.0040362858403,318.719480352303,4053.0
12009.268465793231,12358.243776386133,-506.602674967195,117.389483879218,117.389483879218,559.472769823588,4053.0
12149.403383611432,13643.002701682532,476.009072318287,150.328732705447,150.328732705447,350.844511361138,4053.0
14565.819945471332,10455.578788949131,701.646543765726,133.239924255527,133.239924255527,393.353211540923,4053.0
15242.337997528746,7438.933978032044,162.897014439517,120.909567005312,120.909567005312,266.687858074904,4054.0
14120.732152601946,10867.614459454571,158.86935574442,128.282199847639,128.282199847639,131.037199563733,4054.0
12191.363373066746,11556.157014949877,-170.024538515643,114.705088798258,114.705088798258,326.194875440022,4054.0
12088.673553140448,12391.266141986776,127.140674296996,113.711239333258,113.711239333258,274.875412725895,4054.0
12203.328857121644,13535.194991631774,381.35927080337,115.652820589732,115.652820589732,238.350954541481,4054.0
16531.184820866547,9219.581493223524,674.295786180097,128.592704329581,128.592704329581,313.586695828706,4054.0
15229.571646130487,7444.171252535903,178.050089989408,122.929155756964,122.929155756964,238.597181514778,4055.0
15586.045696104087,9746.870903284593,151.873009506742,162.769085970317,162.769085970317,308.045076631855,4055.0
14060.772577470489,10412.304312452165,65.8625121972086,213.288664165263,213.288664165263,498.022126718907,4055.0
12078.181489083989,12359.644380949563,204.393149465968,118.471252494158,118.471252494158,323.776903383926,4055.0
12013.800113627887,13371.266632416062,130.839569160326,237.159255004751,237.159255004751,689.000385997958,4055.0
16520.584328600984,9223.971110090211,632.41056722567,110.415801618568,110.415801618568,289.796190460575,4055.0
15182.41072341808,7439.763302683762,165.625509846044,131.307977747479,131.307977747479,192.754839576197,4056.0
15613.86872023858,9815.869213562451,239.661495371781,119.672752860135,119.672752860135,299.257140327243,4056.0
12811.996360456078,11093.792050952412,-251.153527114091,121.853997727911,121.853997727911,407.767517277221,4056.0
12181.48110379138,11577.335810406412,-129.003386162049,102.185395754739,102.185395754739,298.827230149546,4056.0
15727.77965258438,12011.900413662812,82.413592020331,171.866063869182,171.866063869182,224.766509126844,4056.0
12036.875599722078,12377.99867925671,188.341090486351,131.151269367263,131.151269367263,330.307893117905,4056.0
12824.40789002658,11049.168278903911,85.7180946772216,177.764549779189,177.764549779189,323.874375004728,4056.0
15853.059523261249,7962.649730751327,-118.912617727085,129.233989921152,129.233989921152,407.652450592917,4057.0
15596.083135771947,9812.073905516776,183.300225914449,110.673342408755,110.673342408755,183.620108882746,4057.0
15678.273344762649,11850.318434452236,-0.258719107957404,101.170822942119,101.170822942119,290.444960854715,4057.0
12036.784179048947,12474.992040137737,373.124345862269,119.720296637235,119.720296637235,288.301417393426,4057.0
16112.293217860548,10317.362563238335,965.847375505247,134.578306114152,134.578306114152,231.199007572497,4057.0
13650.289523417448,11041.529440867236,925.688811155419,222.633436973901,222.633436973901,540.049286004617,4057.0
15838.343055972517,8052.846603484012,126.24517068286,125.148287954142,125.148287954142,105.64650956919,4058.0
15243.941211506615,10033.284091326654,199.391576389696,126.790376825795,126.790376825795,221.947765346342,4058.0
15347.976274230416,10910.894932348954,93.2882724446456,107.061383416022,107.061383416022,107.386718661061,4058.0
12086.066544731915,12534.940674608151,376.783924273815,109.261830209379,109.261830209379,231.09283990304,4058.0
12953.272802689817,13597.490223020151,154.785279995184,193.170717840092,193.170717840092,468.112351205926,4058.0
15235.229078667608,7456.400660063084,112.757687271114,146.774274819112,146.774274819112,311.418460176707,4059.0
12713.160522677608,11542.692359157472,108.423747917896,145.014861499373,145.014861499373,99.3741399991208,4059.0
14390.119697117609,12013.768592221371,-535.714344342963,164.458220033589,164.458220033589,491.484895816439,4059.0
12041.889349298208,12555.181860713172,341.882035336946,112.441763842436,112.441763842436,277.814277507053,4059.0
15306.596541783048,7400.8107517241615,200.292269487854,130.475197041671,130.475197041671,327.581211064913,4060.0
13285.596272547247,12413.355833659913,85.7896377482552,199.817891493505,199.817891493505,215.03105388341,4060.0
12008.310894284446,12573.806570410912,352.737920896027,106.705831678212,106.705831678212,233.147923945606,4060.0
14116.743427507246,12933.474985081411,551.591536066466,156.741272973242,156.741272973242,369.444616711405,4060.0
15305.73589551816,7384.567993436955,238.243578908332,121.675457166619,121.675457166619,274.07519157757,4061.0
11520.532132855958,11977.959836534585,-89.9638569094088,125.211234118501,125.211234118501,185.901035737818,4061.0
11979.92018790186,12557.801019141583,345.326359536448,88.0017928421932,88.0017928421932,167.840951671615,4061.0
14098.15983134746,12942.331998748585,537.306320462213,131.451973777837,131.451973777837,314.782569800526,4061.0
15607.59573330757,9494.358427057245,200.374117725992,120.722978172203,120.722978172203,186.19705039452,4062.0
13150.288304326368,10846.514348993906,293.192561213403,165.888256658415,165.888256658415,320.960740094027,4062.0
13499.927219803269,11561.272303523005,109.532097204544,98.6424563806174,98.6424563806174,102.494125228078,4062.0
11833.008650940768,12436.257970542903,230.737766302294,206.669842594133,206.669842594133,413.986933000937,4062.0
14307.319758445768,10303.376892126404,498.373404621712,172.082178585732,172.082178585732,358.433071592364,4062.0
16181.3587469701,10435.266286709688,126.565452625986,131.864185254492,131.864185254492,220.49812906897,4063.0
13427.0712500471,10590.455985013286,104.33726815206,194.224341577593,194.224341577593,456.591404835356,4063.0
12198.7504028001,11232.847416715087,298.537887078617,146.850074916528,146.850074916528,372.63161762578,4063.0
14014.6124148282,11780.321758889188,-2303.90770489787,115.311259089751,115.311259089751,711.521589599075,4063.0
11854.2524265253,12502.518647095489,342.864248629444,169.134550610383,169.134550610383,322.391716401774,4063.0
12833.1640417262,13319.293032462889,-54.9199139846701,142.575781748048,142.575781748048,346.853289695512,4063.0
16361.169270868377,8416.725164408526,-162.921728771761,147.991094855501,147.991094855501,382.931013164283,4064.0
15408.021470637974,10186.119699899547,84.2472054935324,198.626389449178,198.626389449178,364.024131666899,4064.0
13489.374212237572,10434.212642791046,303.682752034888,123.953693380376,123.953693380376,261.244804475388,4064.0
14082.389912543676,11816.838009362447,-1848.39249064585,119.282544790633,119.282544790633,697.592421482755,4064.0
12051.936228080876,12610.772700679549,312.844129729607,142.006531204071,142.006531204071,266.610215925907,4064.0
14207.352348338974,13129.663025484046,82.9033026320649,112.263988179263,112.263988179263,127.114391980999,4064.0
12804.865834494374,13369.650497418646,68.5907152609889,170.939320811659,170.939320811659,299.097404578948,4064.0
15849.183019077118,9089.167917266575,209.724752635251,168.743298169645,168.743298169645,287.833676351889,4065.0
13503.59628797202,10413.209394708798,293.619694534656,129.966116941917,129.966116941917,332.866609893513,4065.0
15042.02913465592,10255.513420068495,127.507240233841,113.229089869033,113.229089869033,107.779754733968,4065.0
12991.66275229152,11895.113166871695,50.6911917892921,127.275191973413,127.275191973413,163.931144642819,4065.0
12321.118837233418,12459.256413729798,-220.597792321353,121.169864931541,121.169864931541,338.18256854464,4065.0
14263.16863161042,13163.472856548296,56.9312467377126,171.591905366728,171.591905366728,253.88693244823,4065.0
14148.286073953555,10111.730393825552,233.014260493836,130.560306302685,130.560306302685,383.433438125062,4066.0
12955.108420096158,11838.449817871351,-331.843775257053,139.044422180318,139.044422180318,400.451342076801,4066.0
16458.23694079501,9348.119944485026,90.6980767431871,119.646046295895,119.646046295895,283.486169335778,4067.0
14126.559629547512,10129.116026550128,297.296674477846,127.660271342931,127.660271342931,281.393082527319,4067.0
11507.494309796712,12759.081587830527,172.836145266035,124.666795958797,124.666795958797,255.842281792728,4067.0
14216.442795077714,13085.739263813428,134.986881998656,113.037326940986,113.037326940986,94.9835449011307,4067.0
13630.995394891914,10934.075940598626,586.109097295588,155.076083026038,155.076083026038,272.510155812751,4067.0
13943.09352711661,10283.372149800138,296.733351003443,160.94084640983,160.94084640983,336.108534712665,4068.0
15047.34266716921,12044.168198493737,636.040198064859,141.668977522033,141.668977522033,342.964329256033,4068.0
15849.063851094974,8351.747558097266,139.366102585963,159.604090150383,159.604090150383,92.7758851763575,4069.0
14065.966865241671,10298.308377377794,301.74864769975,144.925347068741,144.925347068741,301.92170794419,4069.0
11902.886313598374,12538.698805342596,261.449092165101,106.400040462259,106.400040462259,235.900977494546,4069.0
15056.115168536371,12553.297440022196,373.518302223461,129.164828853895,129.164828853895,268.245819250575,4069.0
15092.941061091728,10242.273584702416,139.705819711571,112.170554473312,112.170554473312,104.053273397599,4070.0
12176.567780524729,11416.041402797517,858.26177243642,121.62587052213,121.62587052213,450.920958087391,4070.0
11887.510169719628,12531.744325562917,193.412567976203,111.055698151593,111.055698151593,75.4959864305612,4070.0
14208.165376439629,13115.581385729016,144.954801433247,215.3675262435,215.3675262435,90.1135453707737,4070.0
15081.724680163195,10253.135345929712,75.3408972681377,106.758145823668,106.758145823668,174.962157682713,4071.0
13114.716808946196,11064.867350949313,521.471888148226,183.055713689418,183.055713689418,360.063018446747,4071.0
11993.595867757896,12545.310462991412,167.403657571743,124.510513075298,124.510513075298,98.1278180756399,4071.0
15068.630592857704,10215.178690291204,141.809708114541,107.46235888648,107.46235888648,85.4289195338878,4072.0
12094.170695108704,11873.430820704005,-335.574595293387,132.719884233526,132.719884233526,408.114693944635,4072.0
15768.930703261072,8482.790745932778,122.71584432813,142.012737947658,142.012737947658,85.625416482711,4073.0
13972.306344640872,13270.8351433615,-69.2970354982297,138.838214742376,138.838214742376,348.894446900593,4073.0
11625.888103696872,13475.4613787389,341.575139845473,152.336201350459,152.336201350459,386.774269407312,4073.0
12680.986801054272,13844.2853652886,198.716257710485,189.664985594061,189.664985594061,435.619353963499,4073.0
13316.104491374272,11018.807570846398,731.476829582362,129.378747780929,129.378747780929,384.640210191179,4073.0
11825.36065113483,12048.862249242116,-293.290822696129,215.014342731648,215.014342731648,657.086192682545,4074.0
11503.41240755613,13337.544984798016,321.414940100655,164.08108235703,164.08108235703,387.201596839418,4074.0
15399.93037365583,7500.636731413824,571.918875157618,150.811687902152,150.811687902152,298.802998572906,4074.0
16583.99441437193,9793.534099094137,577.119921480271,127.732557453233,127.732557453233,258.52514706271,4074.0
16071.33735877563,11017.049660551816,811.181982118212,143.264243524533,143.264243524533,377.214468385829,4074.0
13106.14180881663,11681.712359304216,725.499863868683,157.998566775529,157.998566775529,388.866241436801,4074.0
15084.0480216146,10226.354980768663,134.277848639108,131.130748732186,131.130748732186,98.8145491083896,4075.0
12192.3173385116,11305.076341205866,141.692511324597,139.642475889677,139.642475889677,93.8061676411532,4075.0
11783.4767685737,12014.236928532466,142.379125023296,121.307613174766,121.307613174766,256.509021714074,4075.0
14272.572204367,13140.534718706163,117.739468915509,120.972586662637,120.972586662637,93.3947513009802,4075.0
15096.781265091202,10209.601658408466,-160.696393896265,113.994053372205,113.994053372205,303.113945368221,4076.0
14576.8428735233,10396.289233678566,142.097716980668,108.345746661234,108.345746661234,99.3122661576448,4076.0
12516.0136227959,11555.499996678169,624.164404319326,145.5201294317,145.5201294317,266.766572219799,4076.0
11757.7324342891,12017.837880194867,148.319955556164,139.034086253745,139.034086253745,303.052143490162,4076.0
14869.675929861902,12634.266176581266,103.839811946564,137.516264751338,137.516264751338,116.142593855281,4076.0
15102.266609419366,10256.91936332013,136.936182286579,113.891041641187,113.891041641187,94.5355438456374,4077.0
13744.165323398964,12731.37028890753,113.617206658121,163.141205173576,163.141205173576,98.7863730733624,4077.0
11813.491067920166,13544.14183110803,367.283066183212,207.400442117306,207.400442117306,409.026586499047,4077.0
16309.584170878466,8123.95909406909,162.894064278438,201.557554375369,201.557554375369,83.8988106546079,4077.0
16255.415838557612,9175.96437927284,510.742405092904,122.268806841331,122.268806841331,256.795775282621,4078.0
16337.579166046511,9864.95482527555,154.969770312471,125.5958802929,125.5958802929,99.2585985956292,4078.0
15082.547776062716,10226.497791959271,-20.7733879664461,110.772207439734,110.772207439734,279.600177064098,4078.0
14481.153336608812,12653.61404020567,88.5465340075077,185.552088370338,185.552088370338,139.993201796806,4078.0
11705.842131136214,13302.70472206347,436.387755664928,170.35704762781,170.35704762781,472.91373288078,4078.0
15730.877526498867,10310.029304683008,120.364888748742,132.638684488125,132.638684488125,151.433216946104,4079.0
16276.342838898969,10734.244320384409,1046.8230745844,122.322654209111,122.322654209111,534.479333143352,4079.0
15931.515108545256,8989.819580034997,150.346728356055,112.970119753998,112.970119753998,81.758510639345,4080.0
15453.228354361758,9338.760462609684,306.522256748625,130.811056989396,130.811056989396,274.845866403438,4080.0
14906.216635865258,10758.035272491346,-311.21692979096,126.535056499332,126.535056499332,425.623205227789,4080.0
15093.1530510514,10245.960795994708,-223.179807805609,115.354605212553,115.354605212553,388.141593766063,4081.0
16185.384705948,10731.607267185207,111.283668858226,145.944151834352,145.944151834352,120.357912997683,4081.0
13950.1776565027,11804.702351831607,112.88977676421,145.968071885479,145.968071885479,86.5217459137674,4081.0
11807.7191208179,11816.418113811907,446.612582282719,164.940157173084,164.940157173084,308.601391447176,4081.0
12244.2011669954,13415.436898832308,123.674132196857,117.966804406797,117.966804406797,165.005363031651,4081.0
11715.505724213,13573.769255590809,670.077043257406,113.479221120442,113.479221120442,244.632056865684,4081.0
15090.853888938029,10193.926224699308,148.429607337073,138.35813950499,138.35813950499,233.151936977417,4082.0
15314.152815022726,11185.563359870408,133.517827393168,122.97684641064,122.97684641064,92.2655572202667,4082.0
11762.613712775426,12079.602633875707,498.948920458449,207.887653400195,207.887653400195,546.644021605877,4082.0
15518.978866304757,7472.933181852284,336.7680610375,107.426420589822,107.426420589822,238.773450915093,4083.0
13756.245872765656,12001.539900120451,82.9546868429895,104.181836440859,104.181836440859,102.0413106288,4083.0
15360.335082721616,11031.871167051768,124.158158347258,126.498395044602,126.498395044602,103.099169039303,4084.0
13466.187312629914,11183.019034374867,129.324462217773,120.473315040714,120.473315040714,102.369266465174,4084.0
13753.118924751114,12688.400914400769,35.7503783471946,125.492189680525,125.492189680525,110.343347792134,4084.0
15888.901835843028,7690.061987760358,55.1177418065486,132.733376562482,132.733376562482,365.231074010269,4085.0
14614.522734869826,10279.978788022656,29.6673691658475,115.67251737392,115.67251737392,235.921724184409,4085.0
13650.408076814429,10894.535827035656,-161.749174759872,109.207211865489,109.207211865489,362.032870744917,4085.0
15540.232775878028,11228.135467260458,-288.482007760794,120.010417873473,120.010417873473,382.779631445429,4085.0
12750.646460659427,13275.294445746056,94.2161574762672,97.2307643162337,97.2307643162337,102.258579259612,4085.0
15873.053040553415,7710.209447576431,164.215024173004,138.173471132071,138.173471132071,300.422676912625,4086.0
12355.263454324317,11203.288868910942,147.609383231541,132.95765780283,132.95765780283,217.776500100227,4086.0
13608.352458105916,12205.00858730104,80.8615115042903,157.169525854934,157.169525854934,139.565911251171,4086.0
11050.640837338417,12491.627864032342,595.082676426502,224.525447498475,224.525447498475,415.265407761623,4086.0
14461.996677890917,13099.877842501342,294.103895478303,154.324734256181,154.324734256181,507.985440622219,4086.0
16287.184984668716,10558.241524878742,622.946220638413,130.883210135691,130.883210135691,104.956282972453,4086.0
15880.15054823841,7699.849937297273,116.896813070415,136.070972505765,136.070972505765,285.931287669003,4087.0
14271.466021011807,10063.788462878132,305.09375263014,123.687756435516,123.687756435516,275.079602886332,4087.0
16023.158640323809,11388.862965194332,457.925569768752,206.772064628837,206.772064628837,473.880161760847,4087.0
12305.99426989321,11440.987532835232,21.5335478473826,217.542327172814,217.542327172814,640.035228244492,4087.0
15873.216521674229,7687.242547692136,89.4579368151799,132.095614777636,132.095614777636,296.242639069232,4088.0
14424.551023265927,10188.755200570144,220.440152084272,172.645273008255,172.645273008255,367.340088072466,4088.0
13281.979570730626,11481.695853451143,693.21225152531,197.65329791433,197.65329791433,385.233752232485,4088.0
15405.770699251329,11660.179579151543,753.34206267531,174.699137133765,174.699137133765,443.792634397348,4088.0
15897.829227385597,7701.588897044236,89.7400480788092,113.521144061179,113.521144061179,265.543995347145,4089.0
16627.754220167597,9157.058869286066,17.4011165169754,110.622989619469,110.622989619469,289.571501585905,4089.0
13318.024323614694,11170.759629717397,544.157059522347,125.391295918597,125.391295918597,299.084435592926,4089.0
12223.343871629397,11918.595780805195,663.631541639004,116.834588669846,116.834588669846,307.752223931611,4089.0
15874.619580390936,7703.051255894436,137.545363955199,110.01592382654,110.01592382654,250.502193158872,4090.0
14668.107721109536,10439.879284526596,47.5593555195162,118.736132824242,118.736132824242,274.11089928824,4090.0
12013.226541955037,12041.900301160897,711.059961594849,138.652722326215,138.652722326215,351.407120041839,4090.0
13944.746066043035,12211.326669814396,123.841878678253,108.034089085206,108.034089085206,90.107057602276,4090.0
11308.268554411536,12484.019375745296,186.60141456819,201.307088311124,201.307088311124,302.7819620763,4090.0
13436.346818313436,12873.749254083395,109.422845878759,134.325498629274,134.325498629274,106.736186486774,4090.0
14655.545388828878,10446.18885902776,104.413081789024,123.356221513276,123.356221513276,266.048148462765,4091.0
12120.966385262978,11621.65686742206,580.099548684069,147.733509914024,147.733509914024,327.95320182201,4091.0
11200.530403730278,12620.63560447846,79.9584431517237,156.278500732464,156.278500732464,198.315044285164,4091.0
13974.62697952058,12266.27156068886,85.9658856936574,104.222271517899,104.222271517899,116.086087269725,4091.0
11208.24757771798,12610.28190478416,53.8919440932928,134.685939867045,134.685939867045,223.737824583464,4091.0
12870.446097130678,12701.94013311476,84.9050476437687,98.3362953807565,98.3362953807565,114.393745730226,4091.0
16550.82671309804,8876.802591209474,72.7546714742405,137.97617560059,137.97617560059,328.022546809773,4092.0
13239.63864459174,11169.868553223005,135.316463108782,156.306392784185,156.306392784185,91.9705066599277,4092.0
16027.579069453042,11179.649733169505,341.402410161453,135.543118683014,135.543118683014,282.179092477742,4092.0
13913.14636964094,12237.989546939703,-864.720434545298,127.428931703103,127.428931703103,675.655755000997,4092.0
11194.415928347342,12570.394305617505,142.780386969707,152.000029013147,152.000029013147,92.9712831034784,4092.0
15929.15082989875,7688.450913173224,90.6354094696374,125.45222393495,125.45222393495,254.901024802204,4093.0
16655.22719701145,9301.429955740496,157.140833427955,110.02190220728,110.02190220728,322.975443529054,4093.0
12606.77049695265,11054.351058907943,94.7754823219857,133.441276300052,133.441276300052,321.676126868556,4093.0
13878.44857089695,12232.965998434343,94.4840661810292,133.385334108195,133.385334108195,177.963783380486,4093.0
11199.61338849075,12618.657444480245,168.757679290704,113.353415966296,113.353415966296,86.001980905746,4093.0
15663.318570841331,7703.5777671082915,572.734001266068,134.789612445981,134.789612445981,298.653018830508,4094.0
16243.560620317034,7907.527114660851,128.899415137427,123.152641688843,123.152641688843,103.280589168134,4094.0
16248.860400077932,7911.528403671061,-30.7233481004096,142.444995915256,142.444995915256,310.598704242953,4094.0
