reachability,labels,min_samples,xi,min_cluster_size,fit
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
51.65904386044205,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.31277555406756,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.43118996105131,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.62811276843013,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.66948095298681,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.765790688951135,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.79123924724487,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.79123924724487,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
52.97773219596635,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.06526967777971,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.152419536497064,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.15621867368677,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.16945742878503,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.2365028080688,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.2365028080688,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.2365028080688,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.2365028080688,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.2365028080688,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.53661526975346,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.59341448472451,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.59341448472451,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.59341448472451,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.673359333862926,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.673359333862926,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.74736965773189,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.41770634213509,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.77839060817714,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
53.82972187585231,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.06299981071825,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.06299981071825,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.06299981071825,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.06299981071825,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.12246677044885,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.142866938809824,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.23785360622113,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.23785360622113,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.23785360622113,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.23785360622113,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.23785360622113,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.23785360622113,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.3383553057659,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.3383553057659,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.3383553057659,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.3383553057659,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.3383553057659,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.3383553057659,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.3383553057659,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.3383553057659,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.3383553057659,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.3383553057659,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.3383553057659,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.3383553057659,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.3383553057659,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.34528196673116,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.34528196673116,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.34528196673116,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.34528196673116,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.34528196673116,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.367436024229946,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.367436024229946,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.3749608313275,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.41358452101266,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.41358452101266,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.41358452101266,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.42781252835352,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.42781252835352,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.42781252835352,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.42781252835352,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.42781252835352,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.52880852404393,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.52880852404393,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.52880852404393,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.52880852404393,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.52880852404393,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.52880852404393,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
54.52880852404393,0,50,0.1,40,"OPTICS(min_cluster_size=40, min_samples=50, xi=0.1)"
